Symbol,Company_Name,StartDate,EndDate,AdjEndDate,Total_Return,Price,MarketCap,EnterpriseValue,Sales,EBIT,OCF,FCF,Capex,EBIT_ROIC,OCF_ROIC,FCF_ROIC,Sales_Capital,CurrentAssets,Cash,AccountsPayable,NetFixedAssets,TangibleCapital,ROA,ROE,EBITMargin,NetMargin,NetIncome,TotalAssets,ShareHoldersEquity,NetEquityChange,BuyBackYield,EBIT_EV,OCF_EV,FCF_EV,EBIT1year,EBITGrowth1year,EBIT3year,EBITGrowth3year,EBIT5year,EBITGrowth5year,Sales1year,SalesGrowth1year,Sales3year,SalesGrowth3year,Sales5year,SalesGrowth5year,OCF1year,OCFGrowth1year,OCF3year,OCFGrowth3year,OCF5year,OCFGrowth5year,SharesOutstanding,SharesOutstanding1year,NetRepurchase1year,DividendsPerShare,DividendYield,ShareholderYield1,ShareholderYield2,Sector,Cash,Investments,Cash+LT,ST_Debt,LT_Debt,Net_Cash,R_D
MTDR-US,Matador Resources Company,12/31/2020,12/31/2020,12/31/2020,0,12.06,1409.0422,3388.8374,908.577,159.305,518.874,-412.032,930.906,0.040829288,0.132985505,-0.105602292,0.232864956,274.9085,58.3335,19.3245,3704.483,3901.7335,-0.118520312,-0.280513533,0.175334617,-0.52800368,-479.732,4047.6775,1710.192,-3.71,-0.002632994,0.047008747,0.153112687,-0.12158506,262.196,-0.392420174,119.866,0.329025745,-81.222,-2.961352835,928.57,-0.021530956,467.508,0.943446957,246.889,2.680103204,542.332,-0.043253948,260.14,0.994595218,257.046,1.018603674,116.836003,116.638712,-0.001688615,0,0,-0.001688615,-0.002632994,Energy,58.3335,5.40875,63.74225,12.74075,1718.47975,-1667.47825,#N/A
EB-US,"Eventbrite, Inc. Class A",12/31/2020,12/31/2020,12/31/2020,0,18.1,1658.2972,1327.1282,165.13,-195.455,-217.545,-224.376,6.831,1.099130053,1.223351909,1.261765649,-0.928599144,516.859,488.501,242.867,36.682,-177.827,-0.273754887,-0.637539024,-1.18364319,-1.322327863,-218.356,797.63325,342.49825,-24.088,-0.014525744,-0.147276653,-0.163921617,-0.169068821,-62.594,2.122583634,-29.945,5.527133077,#N/A,#N/A,322.085,-0.487309251,172.807,-0.044425284,#N/A,#N/A,26.653,-9.162120587,#N/A,#N/A,#N/A,#N/A,91.618627,84.372101,-0.079094462,0,0,-0.079094462,-0.014525744,#N/A,488.501,2.32625,490.82725,8.175,113.78775,368.8645,59.518
CASH-US,"Meta Financial Group, Inc.",12/31/2020,12/31/2020,12/31/2020,0,36.56,1256.2341,957.7661,513.904,#N/A,224.04,158.137,65.903,#N/A,#N/A,#N/A,#N/A,982.81,#N/A,#N/A,268.23025,#N/A,0.015541187,0.126783422,#N/A,0.203773467,104.72,6738.224,825.9755,115.25,0.091742455,#N/A,0.233919325,0.16511025,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,548.275,-0.062689344,280.666,0.831016226,119.782,3.290327428,257.447,-0.129762631,119.998,0.867031117,48.956,3.576354277,34.36089,37.807064,0.100293502,0.2,0.00547046,0.105763962,0.097212914,Financials,#N/A,167.464,#N/A,231.41025,207.29475,#N/A,#N/A
GWB-US,"Great Western Bancorp, Inc.",12/31/2020,12/31/2020,12/31/2020,0,20.9,1149.7965,1393.1635,558.524,#N/A,77.574,71.466,6.108,#N/A,#N/A,#N/A,#N/A,417.535,#N/A,#N/A,135.987,#N/A,-0.053594978,-0.504516174,#N/A,-1.218941353,-680.808,12702.832,1349.4275,39.983,0.03477398,#N/A,0.055681907,0.05129764,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,537.868,0.038403474,561.211,-0.004787861,356.868,0.565071679,187.874,-0.587095607,116.413,-0.333631124,191.555,-0.595030148,55.014189,56.283659,0.02307532,0.76,0.036363636,0.059438956,0.071137616,Financials,#N/A,241.929,#N/A,307.6625,372.29075,#N/A,#N/A
TVTX-US,"Travere Therapeutics, Inc.",12/31/2020,12/31/2020,12/31/2020,0,27.255,1390.6368,1175.7408,194.026,-69.1,-33.365,-53.31,19.945,-1.641028077,-0.792371951,-1.266037725,4.607845349,459.7345,417.15675,14.05225,13.58225,42.10775,-0.122518369,-0.292662994,-0.356137837,-0.402358447,-78.068,637.19425,266.7505,-110.711,-0.079611729,-0.058771457,-0.028377853,-0.045341626,-96.656,-0.285093528,-37.004,0.86736569,-42.5055,0.625671972,172.421,0.125303762,150.087,0.292756868,83.529788,1.322836016,-57.287,-0.41758165,1.494,-23.33266399,-7.099447,3.699661819,51.023187,42.958401,-0.158061197,0,0,-0.158061197,-0.079611729,#N/A,417.15675,0,417.15675,1.812,219.2845,196.06025,128.592
CORE-US,"Core-Mark Holding Company, Inc.",12/31/2020,12/31/2020,12/31/2020,0,29.37,1324.3605,1942.0605,16860.6,94.9,193.1,162.3,30.8,0.063842312,0.12990464,0.10918448,11.3426731,1366.6,40,286,445.875,1486.475,0.030497734,0.101100557,0.005628507,0.003582316,60.4,1980.475,597.425,19.3,0.014573071,0.048865625,0.099430476,0.083571032,84.7,0.12042503,71,0.336619718,82,0.157317073,16605.4,0.015368495,15452.4,0.091131475,10862.9,0.552126964,-92,-3.098913043,69.2,1.790462428,102.9,0.876579203,45.092286,45.64509,0.012259392,0.48,0.016343207,0.028602599,0.030916279,Consumer Discretionary,40,0,40,37.825,538.75,-536.575,0
GCP-US,"GCP Applied Technologies, Inc.",12/31/2020,12/31/2020,12/31/2020,0,23.65,1727.796,1643.396,918.8,73.5,87.6,44,43.6,0.14876284,0.177301017,0.089055305,1.859636695,665.45,359.2,84.325,272.15,494.075,0.081376065,0.19320575,0.079995646,0.114823683,105.5,1296.45,546.05,-3.6,-0.002083579,0.044724461,0.053304255,0.026773827,92,-0.201086957,99.3,-0.259818731,#N/A,#N/A,1031.3,-0.10908562,1127.8,-0.185316545,#N/A,#N/A,76.7,0.142112125,27.9,2.139784946,#N/A,#N/A,73.056914,72.685612,-0.005082366,0,0,-0.005082366,-0.002083579,Materials,359.2,0,359.2,11.125,372.85,-24.775,17.7
PLUS-US,ePlus inc.,12/31/2020,12/31/2020,12/31/2020,0,87.95,1190.5791,1080.7871,1562.279,78.384,-11.362,-16.75,5.388,0.229543002,-0.033272959,-0.049051404,4.575043524,707.20625,113.952,279.26075,27.485,341.4785,0.070488618,0.141102767,0.050172856,0.044807618,70.002,993.0965,496.1065,5.22,0.004384421,0.072524922,-0.010512709,-0.015497964,75.821,0.0338033,94.805,-0.173208164,79.783,-0.017535064,1450.135,0.07733349,1389.026,0.124729847,1179.658,0.324349091,2.092,-6.431166348,90.152,-1.126031591,2.182,-6.207149404,13.537,13.513,-0.001772919,0,0,-0.001772919,0.004384421,Information Technology,113.952,0,113.952,69.69,18.39575,25.86625,#N/A
PBI-US,Pitney Bowes Inc.,12/31/2020,12/31/2020,12/31/2020,0,6.16,1059.0571,3064.7122,3357.013,143.797,260.547,137.728,122.819,0.16331034,0.295903386,0.156417773,3.8125617,2047.327,901.76325,880.13175,615.08175,880.51375,-0.038991958,-1.8216747,0.042834806,-0.059586901,-200.034,5130.13475,109.80775,0,0,0.04692023,0.085015161,0.044939946,283.145,-0.492143601,512.249,-0.719283005,651.732,-0.779361762,3466.496,-0.031583189,3387.533,-0.009009506,3626.065,-0.074199442,283.92,-0.082322485,530.34,-0.508717049,608.809,-0.572038193,171.924859,170.155466,-0.010291665,0.2,0.032467532,0.022175868,0.032467532,Industrials,901.76325,72.34725,974.1105,114.57225,2774.80825,-1915.27,41.675
IRT-US,"Independence Realty Trust, Inc.",12/31/2020,12/31/2020,12/31/2020,0,13.43,1273.4838,2268.3567,211.557,47.039,76.21,37.424,38.786,#N/A,#N/A,#N/A,#N/A,#N/A,27.96975,#N/A,2.7005,#N/A,0.014810447,0.041267089,0.222346696,0.119546978,25.291,1707.646,612.86125,-51.037,-0.040076678,0.020737038,0.033597009,0.016498287,52.883,-0.110508103,44.369,0.060177151,5.794,7.118570935,203.264,0.040799158,148.651,0.423179124,86.366,1.449540328,70.572,0.079890041,4.193,17.17553065,10.194,6.475966255,94.823806,90.894656,-0.041436325,0.6,0.044676098,0.003239774,0.00459942,Real Estate,27.96975,0.23825,28.208,5.0085,1010.11825,-986.91875,#N/A
SPT-US,Sprout Social Inc Class A,12/31/2020,12/31/2020,12/31/2020,0,45.41,2401.773,2260.149,123.747,-52.122,-14.188,-16.62,2.432,-1.356610686,-0.369279621,-0.43257875,3.220837698,160.10875,142.35525,2.212,22.87925,38.42075,-0.254265857,-0.388371205,-0.42119809,-0.417214155,-51.629,203.05125,132.93725,-48.391,-0.020148032,-0.023061311,-0.006277462,-0.007353497,-25.249,1.064319379,#N/A,#N/A,#N/A,#N/A,96.838,0.277876453,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,52.890839,49.207928,-0.069632304,0,0,-0.069632304,-0.020148032,#N/A,142.35525,0,142.35525,2.07875,22.02525,118.25125,31.608
TTMI-US,"TTM Technologies, Inc.",12/31/2020,12/31/2020,12/31/2020,0,13.795,1472.5059,1923.0488,2300.773,138.948,361.669,230.423,131.246,0.093700356,0.2438935,0.15538703,1.551539056,1613.14,530.02475,371.6175,771.3995,1482.89725,-0.008703125,-0.022282107,0.060391877,-0.013076909,-30.087,3457.034,1350.27625,-0.191,-0.000129711,0.072254017,0.18807063,0.119821712,120.036,0.157552734,213.563,-0.349381681,83.857,0.65696364,2681.01,-0.141826028,2625.777,-0.12377441,1817.526,0.265881754,331.918,0.089633584,277.714,0.30230741,150.039,1.410499937,106.742,105.493,-0.011701111,0,0,-0.011701111,-0.000129711,Information Technology,530.02475,2.62775,532.6525,355.88175,1047.61,-870.83925,#N/A
SRRK-US,Scholar Rock Holding Corp.,12/31/2020,12/31/2020,12/31/2020,0,48.53,1451.916,1368.554,19.54,-73.121,-55.572,-59.156,3.584,-3.041892004,-2.311839587,-2.46093685,0.812879607,153.477,143.884,1.78625,16.23125,24.038,-0.413289317,-0.801628264,-3.742118731,-3.65839304,-71.485,172.966,89.17475,-2.198,-0.001513862,-0.053429386,-0.040606363,-0.043225185,-57.755,0.266054887,#N/A,#N/A,#N/A,#N/A,12.919,0.512500968,#N/A,#N/A,#N/A,#N/A,8.671,-7.408949371,#N/A,#N/A,#N/A,#N/A,29.917907,29.678422,-0.008004738,0,0,-0.008004738,-0.001513862,#N/A,143.884,2.498,146.382,1.9205,10.08,134.3815,64.383
ALG-US,Alamo Group Inc.,12/31/2020,12/31/2020,12/31/2020,0,137.95,1628.2313,1919.6772,1175.031,96.378,180.578,153.671,26.907,0.148694881,0.278601178,0.237088248,1.81287322,583.51575,75.56325,79.09125,219.29825,648.1595,0.048172878,0.100527128,0.082021666,0.049460823,58.118,1206.4465,578.1325,-0.671,-0.000412104,0.050205316,0.094066857,0.080050438,101.945,-0.054607877,80.147,0.202515378,67.844,0.420582513,1074.987,0.093065311,874.642,0.343442231,879.057,0.33669489,53.533,2.373209049,69.4,1.601988473,37.018,3.87811335,11.803055,11.747829,-0.004678958,0.51,0.003696992,-0.000981966,0.003284888,Industrials,75.56325,0,75.56325,20.496,428.08275,-373.0155,#N/A
ECOL-US,"US Ecology, Inc.",12/31/2020,12/31/2020,12/31/2020,0,36.33,1118.0558,1917.1047,924.048,40.971,98.858,34.077,64.781,0.053545244,0.129198109,0.044535434,1.207643832,368.3685,93.9075,44.07675,534.78175,765.166,-0.148127165,-0.394705231,0.044338606,-0.325106488,-300.414,2028.08175,761.10975,18.076,0.016167351,0.02137129,0.051566302,0.017775242,74.9,-0.452990654,59.588,-0.312428677,77.155,-0.468978031,611.782,0.510420379,487.517,0.89541698,581.936,0.587885953,89.991,0.098532075,67.609,0.462201778,97.153,0.017549638,30.775,22.094,-0.28207961,#N/A,#N/A,#N/A,#N/A,Industrials,93.9075,5.215,99.1225,26.28375,879.53,-806.69125,#N/A
SUPN-US,"Supernus Pharmaceuticals, Inc.",12/31/2020,12/31/2020,12/31/2020,0,25.16,1325.1802,1406.7732,477.286,178.916,150.257,144.854,5.403,0.857856246,0.720443706,0.694537709,2.288463728,534.715,368.677,7.49325,50.017,208.56175,0.095990688,0.200197859,0.374861194,0.270929799,129.311,1347.12025,645.916,-2.809,-0.002119712,0.127181837,0.106809683,0.102968979,147.61,0.212085902,81.493,1.195476912,15.544,10.51029336,408.243,0.169122312,276.177,0.728188806,132.572,2.600202154,132.187,0.136700281,103.243,0.455372277,19.183,6.832820727,52.670121,52.462936,-0.003933634,0,0,-0.003933634,-0.002119712,Health Care,368.677,468.33575,837.01275,9.43,408.21225,419.3705,76.015
ADT-US,"ADT, Inc.",12/31/2020,12/31/2020,12/31/2020,0,7.85,6479.9214,15882.918,5298.063,221.405,1407.137,744.505,662.632,0.063061046,0.400783774,0.212051508,1.509005649,793.865,175.97625,253.08125,3146.1555,3510.963,-0.036624436,-0.197183666,0.041789801,-0.111763865,-592.132,16167.6755,3002.9465,-449.996,-0.069444669,0.013939819,0.088594363,0.046874573,350.379,-0.368098545,339.524,-0.347895878,#N/A,#N/A,5012.374,0.056996744,4261.122,0.243349287,#N/A,#N/A,1840.892,-0.235622188,#N/A,#N/A,#N/A,#N/A,825.467687,750.032333,-0.091384987,0.14,0.017834395,-0.073550592,-0.051610275,#N/A,175.97625,0,175.97625,92.79025,9838.01175,-9754.82575,#N/A
STC-US,Stewart Information Services Corporation,12/31/2020,12/31/2020,12/31/2020,0,48.36,1292.1473,1141.3064,2061.608,#N/A,199.931,184.321,15.61,#N/A,#N/A,#N/A,#N/A,491.405,#N/A,147.53325,224.4175,#N/A,0.058394675,0.118848592,#N/A,0.046177062,95.199,1630.2685,801.01075,-108.084,-0.08364681,#N/A,0.175177323,0.161500014,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1850.035,0.11436162,1956.325,0.053816723,2063.17,-0.000757087,147.733,0.353326609,107.024,0.868095007,114.49,0.746274784,26.719342,23.711652,-0.112566021,1.2,0.024813896,-0.087752125,-0.058832914,Financials,#N/A,6.14375,#N/A,2.45,216.0865,#N/A,#N/A
WHD-US,"Cactus, Inc. Class A",12/31/2020,12/31/2020,12/31/2020,0,26.07,1239.5503,1191.6302,420.714,99.565,182.926,141.841,41.085,0.300445697,0.551994472,0.428017055,1.269539607,419.67925,244.35475,26.0735,182.14,331.391,0.059423286,0.144190675,0.236657207,0.117186497,49.302,829.67475,341.92225,1.405,0.001133476,0.083553606,0.153509033,0.119031055,190.929,-0.47852343,66.288,0.502006396,#N/A,#N/A,628,-0.330073248,285.954,0.471264609,#N/A,#N/A,192.181,-0.048157726,14.553,11.569642,#N/A,#N/A,47.547,47.1,-0.009401224,0.36,0.013808976,0.004407752,0.014942451,#N/A,244.35475,0,244.35475,11.40625,22.3015,210.647,#N/A
FCF-US,First Commonwealth Financial Corporation,12/31/2020,12/31/2020,12/31/2020,0,10.94,1060.357,1366.9341,399.41,#N/A,101.905,92.015,9.89,#N/A,#N/A,#N/A,#N/A,275.37475,#N/A,#N/A,134.24625,#N/A,0.008405655,0.069997009,#N/A,0.186735435,74.584,8873.074,1065.53125,14.21,0.013401147,#N/A,0.074550046,0.067314876,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,402.828,-0.008485011,311.343,0.282861667,262.144,0.523628235,122.251,-0.166428086,92.486,0.101842441,77.543,0.314174071,96.924781,98.319081,0.014385382,0.43,0.039305302,0.053690684,0.052706449,Financials,#N/A,209.24125,#N/A,148.8685,267.86425,#N/A,#N/A
FOE-US,Ferro Corporation,12/31/2020,12/31/2020,12/31/2020,0,14.63,1203.3906,1970.9756,944.861,80.849,-21.531,-67.362,45.831,0.081472406,-0.02169702,-0.067881412,0.952146588,856.46725,66.4365,113.62025,315.93775,992.34825,0.011321215,0.056664454,0.085567083,0.02164022,20.447,1806.07825,360.8435,-1.052,-0.000874197,0.041019787,-0.010924032,-0.034176983,133.066,-0.392414291,131.132,-0.383453314,3.091,25.15626011,1542.652,-0.387508654,1300.536,-0.273483395,1071.279,-0.118006607,79.867,-1.269585686,90.579,-1.237704104,50.071,-1.430009387,82.255,81.968492,-0.003483168,0,0,-0.003483168,-0.000874197,Materials,66.4365,18.22925,84.66575,17.567,812.8655,-745.76675,#N/A
VCRA-US,"Vocera Communications, Inc.",12/31/2020,12/31/2020,12/31/2020,0,41.53,1343.4113,1260.9413,191.487,-7.133,18.988,14.329,4.659,-0.116351239,0.309726249,0.233730115,3.123475367,280.70625,227.18375,4.69375,12.477,61.30575,-0.030841793,-0.070079124,-0.037250571,-0.059863072,-11.463,371.671,163.57225,-5.894,-0.004387338,-0.005656885,0.015058592,0.011363733,-12.851,-0.444945919,-19.741,-0.638670787,-20.17,-0.646355974,179.729,0.065420717,153.057,0.25108293,100.323,0.908704883,12.641,0.502096353,-1.556,-13.20308483,-1.271,-15.93941778,32.347972,31.481257,-0.026793488,0,0,-0.026793488,-0.004387338,#N/A,227.18375,0,227.18375,3.3045,123.6795,100.19975,36.768
TNC-US,Tennant Company,12/31/2020,12/31/2020,12/31/2020,0,70.17,1296.2607,1524.3607,1022.8,73.9,123.2,87.5,35.7,0.143914314,0.239922103,0.170399221,1.991820837,504.6,122.675,88.325,219.9,513.5,0.039119123,0.113568924,0.07225264,0.041161517,42.1,1076.2,370.7,-6.9,-0.005323003,0.04847934,0.080820766,0.057401112,79.057,-0.065231415,69.442,0.06419746,71.004,0.040786435,1128.215,-0.093435205,935.811,0.092955736,822.223,0.243944769,82.701,0.489703873,56.719,1.172111638,53.441,1.305346083,18.473149,18.254017,-0.01186219,0.88,0.012540972,0.000678782,0.007217969,Industrials,122.675,0,122.675,26.9,371.9,-276.125,30.3
HCC-US,"Warrior Met Coal, Inc.",12/31/2020,12/31/2020,12/31/2020,0,21.32,1091.2898,1282.4448,775.386,34.709,106.702,-12.52,119.222,0.037323592,0.114739749,-0.013463118,0.833795008,503.5735,231.84575,51.71575,709.936,929.948,0.013203571,0.024243383,0.044763511,0.02411702,18.7,1416.2835,771.3445,0,0,0.027064713,0.083202022,-0.009762603,518.441,-0.933051205,#N/A,#N/A,#N/A,#N/A,1423.769,-0.455399015,#N/A,#N/A,#N/A,#N/A,639.062,-0.833033415,#N/A,#N/A,#N/A,#N/A,51.186199,51.071608,-0.002238709,0.2,0.009380863,0.007142154,0.009380863,Materials,231.84575,0,231.84575,9.442,402.164,-179.76025,#N/A
UVV-US,Universal Corp,12/31/2020,12/31/2020,12/31/2020,0,48.61,1191.6677,1810.1847,1829.979,114.739,140.757,96.087,44.67,0.067794838,0.083167868,0.056774092,1.081263817,1528.95725,82.31575,102.7125,348.5155,1692.4445,0.026126198,0.044757318,0.062699627,0.030769206,56.307,2155.193,1258.05125,21.119,0.017722222,0.063385245,0.077758364,0.053081324,173.527,-0.338783014,197.681,-0.419574972,163.257,-0.297187869,2080.666,-0.120484018,2091.671,-0.125111454,2268.014,-0.193135933,97.699,0.44072099,4.045,33.79777503,436.437,-0.677486098,24.514867,24.841863,0.013338681,3.06,0.06295001,0.076288692,0.080672233,Consumer Staples,82.31575,79.431,161.74675,134.008,392.849,-365.11025,#N/A
MHO-US,"M/I Homes, Inc.",12/31/2020,12/31/2020,12/31/2020,0,44.29,1273.1448,1916.4808,2883.391,278.699,261.88,251.515,10.365,0.148789029,0.13980987,0.134276308,1.539355894,2051.27325,80.9505,155.23775,58.03025,1873.11525,0.088957765,0.187059703,0.09665668,0.069907619,201.571,2265.918,1077.57575,-11.638,-0.009141144,0.145422276,0.136646295,0.131237944,187.086,0.489683889,133.017,1.095213394,97.325,1.863591061,2480.795,0.162285074,1858.802,0.551209327,1315.788,1.191379614,72.28,2.623132263,-58.33,-5.489627979,-121.333,-3.158357578,28.745649,28.142916,-0.020967799,0,0,-0.020967799,-0.009141144,Consumer Discretionary,80.9505,41.06475,122.01525,139.43525,688.51775,-705.93775,#N/A
KPTI-US,"Karyopharm Therapeutics, Inc.",12/31/2020,12/31/2020,12/31/2020,0,15.48,1138.2134,1077.1154,91.081,-178.05,-167.507,-167.583,0.076,-6.021203564,-5.664665799,-5.667235928,3.080130535,313.19325,294.73875,1.74725,12.86325,29.5705,-0.564145637,-1.876635079,-1.954853372,-2.21230553,-201.499,357.1755,107.3725,-203.124,-0.178458626,-0.165302622,-0.155514442,-0.155585,-203.464,-0.124906617,-118.251,0.505695512,-115.715,0.538694206,23.003,2.959527018,0.118,770.8728814,0.241,376.9294606,-198.708,-0.157019345,-88.177,0.899667714,-86.421,0.938267319,73.528,62.705481,-0.147189084,0,0,-0.147189084,-0.178458626,#N/A,294.73875,31.119,325.85775,1.7455,162.10075,162.0115,144.248
LKFN-US,Lakeland Financial Corporation,12/31/2020,12/31/2020,12/31/2020,0,53.58,1352.1648,1373.4318,241.741,#N/A,89.358,81.759,7.599,#N/A,#N/A,#N/A,#N/A,138.22875,#N/A,#N/A,65.37875,#N/A,0.015631248,0.133129871,#N/A,0.33897022,81.943,5242.25575,615.51175,12.458,0.009213374,#N/A,0.06506184,0.059528984,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,260.559,-0.072221647,193.075,0.252057491,151.516,0.595481665,104.801,-0.147355464,64.434,0.386814415,61.309,0.457502161,25.236371,25.4454,0.008282847,1.2,0.022396417,0.030679264,0.031609791,#N/A,#N/A,82.1805,#N/A,56.97825,60.84075,#N/A,#N/A
PAR-US,PAR Technology Corporation,12/31/2020,12/31/2020,12/31/2020,0,62.79,1146.7599,1198.9609,208.193,-18.145,-20.898,-29.854,8.956,-0.260025007,-0.299476582,-0.427819595,2.983487803,120.14575,50.66375,16.26475,16.5645,69.78175,-0.136354211,-0.413709723,-0.087154707,-0.141349613,-29.428,215.82025,71.132,-0.213,-0.000185741,-0.015133938,-0.017430093,-0.024899895,-14.195,0.278266995,3.376,-6.374703791,1.939,-10.35791645,180.961,0.150485464,237.262,-0.122518566,244.352,-0.147979145,-11.493,0.818324197,6.5,-4.215076923,4.95,-5.221818182,18.263416,16.345368,-0.105021317,0,0,-0.105021317,-0.000185741,#N/A,50.66375,0,50.66375,2.265,94.35175,-45.953,17.752
AZZ-US,AZZ Inc.,12/31/2020,12/31/2020,12/31/2020,0,47.44,1206.3992,1405.4631,953.169,87.614,138.69,100.873,37.817,0.172629013,0.273265891,0.198753697,1.878063134,333.508,25.70966667,51.44166667,251.171,507.5276667,0.014439227,0.023890347,0.091918642,0.015887004,15.143,1048.740333,633.8543333,9.152,0.007586212,0.062338172,0.098679218,0.071772073,89.336,-0.019275544,86.914,0.008053938,116.22478,-0.246167642,967.377,-0.014687139,827.438,0.15195217,850.278465,0.121008045,135.436,0.024026108,63.933,1.169302238,119.187769,0.16362611,26.076,26.221,0.005560669,0.68,0.014333895,0.019894564,0.021920107,Industrials,25.70966667,0,25.70966667,131.3063333,110.0103333,-215.607,#N/A
GLUU-US,Glu Mobile Inc.,12/31/2020,12/31/2020,12/31/2020,0,9.01,1548.9541,1271.2721,512,6.588,55.732,47.449,8.283,0.062208604,0.52626137,0.448047365,4.834669871,285.5975,210.72925,20.63525,51.66875,105.90175,0.013981641,0.025170834,0.012867188,0.014367188,7.356,526.1185,292.243,-174.87,-0.112895534,0.005182211,0.043839553,0.037324032,-4.17,-2.579856115,-68.87,-1.095658487,1.996,2.300601202,394.142,0.29902421,252.924,1.024323512,261.735,0.956177049,31.324,0.779210829,-33.52,-2.662649165,5.227,9.662330209,171.915,146.739,-0.146444464,0,0,-0.146444464,-0.112895534,Communication Services,210.72925,0,210.72925,4.0315,36.671,170.02675,114.606
DLX-US,Deluxe Corporation,12/31/2020,12/31/2020,12/31/2020,0,29.2,1223.2756,1907.0336,1858.389,235.235,245.44,185.817,59.623,0.759107858,0.792039589,0.599635024,5.997056959,638.15025,349.7405,109.307,130.78075,309.8835,0.014333762,0.056557977,0.126580065,0.01553227,28.865,2013.777,510.36125,10.913,0.008921129,0.123351261,0.128702504,0.097437717,312.795,-0.247957928,379.997,-0.380955639,357.794,-0.34254068,2011.344,-0.076046166,1950.867,-0.047403539,1757.807,0.057220161,328.237,-0.252247614,337.087,-0.271879366,294.948,-0.167853317,41.893,42.099,0.004917289,#N/A,#N/A,#N/A,#N/A,Industrials,349.7405,42.3265,392.067,13.22775,1083.71125,-704.872,#N/A
MTRN-US,Materion Corporation,12/31/2020,12/31/2020,12/31/2020,0,63.72,1295.2365,1383.5034,1116.962,43.675,117,64.283,52.717,0.070372155,0.188518422,0.103577177,1.799725762,532.9095,153.85125,51.492,293.06275,620.629,0.025959127,0.040962491,0.039101599,0.022222779,24.822,956.1955,605.969,6.766,0.005223756,0.031568408,0.084567916,0.046463926,85.883,-0.491459311,34.842,0.253515872,45.19,-0.033525116,1203.282,-0.071737132,1065.109,0.04868328,1099.658,0.015735801,86.667,0.349994808,76.317,0.53307913,84.098,0.391234036,20.327,20.402976,0.003737689,0.45,0.007062147,0.010799836,0.012285903,Materials,153.85125,0.00725,153.8585,70.87475,58.12525,24.8585,19.311
ZUO-US,"Zuora, Inc. Class A",12/31/2020,12/31/2020,12/31/2020,0,13.93,1658.8402,1553.9993,296.526,-79.665,17.473,-3.147,20.62,-0.496980624,0.109003231,-0.019632185,1.849842169,249.5573333,174.582,2.572666667,87.89533333,160.298,-0.19848548,-0.472625029,-0.268661095,-0.263501346,-78.135,393.656,165.3213333,-20.035,-0.012077716,-0.051264502,0.011243892,-0.002025097,-81.934,-0.027693021,-39.632,1.010118086,#N/A,#N/A,269.725,0.099364167,131.923,1.247720261,#N/A,#N/A,-14.588,-2.197765287,#N/A,#N/A,#N/A,#N/A,119.084,113.06,-0.050586141,0,0,-0.050586141,-0.012077716,#N/A,174.582,0,174.582,11.07566667,65.26233333,98.244,76.613
PRIM-US,Primoris Services Corporation,12/31/2020,12/31/2020,12/31/2020,0,27.61,1327.9393,1656.0533,3383.937,160.491,349.576,278.933,70.643,0.133084011,0.289879036,0.231299715,2.806063332,998.4355,149.494,250.97325,607.96925,1205.9375,0.052559622,0.155733099,0.047427301,0.029583293,100.108,1904.656,642.81775,60.381,0.045469699,0.096911736,0.211089824,0.168432381,153.231,0.047379447,110.491,0.452525545,61.751,1.599002445,3194.221,0.059393511,2402.841,0.408306667,1919.862,0.762593874,99.572,2.510786165,171.275,1.041021749,23.206,14.06403516,48.096318,50.982098,0.060000019,0.24,0.008692503,0.068692522,0.054162202,#N/A,149.494,0,149.494,128.87525,458.03625,-437.4175,#N/A
OCUL-US,Ocular Therapeutix Inc,12/31/2020,12/31/2020,12/31/2020,0,20.7,1305.5693,1289.1764,12.31,-69.905,-65.702,-66.891,1.189,-3.473540373,-3.264695652,-3.323776398,0.611677019,71.87975,64.38125,2.99875,15.62525,20.125,-1.075860601,29.39055925,-5.678716491,-7.8018684,-96.041,89.269,-3.26775,-73.192,-0.056061367,-0.054224542,-0.050964321,-0.051886615,-81.684,-0.144202047,-59.59,0.173099513,-35.469,0.970875976,2.475,3.973737374,1.947,5.322547509,1.819,5.767454645,-71.163,-0.076739317,-47.702,0.377342669,-30.733,1.137832298,63.07098,48.079615,-0.237690377,0,0,-0.237690377,-0.056061367,#N/A,64.38125,1.764,66.14525,4.317,52.852,8.97625,31.195
